URL,RECIPE_TITLE,RECIPE_AUTHOR,RECIPE_DATE,RECIPE_FEATURED_IMAGE,RECIPE_FILENAME,RECIPE_DESCRIPTION
"http://localhost:1313/honeyed-honey-melon-raita-recipe/","Honeyed Honey Melon Raita","Anupama Paliwal","2019-03-12 15:52:53","/wp-content/uploads/2014/08/recipe-honeyed-melon-raita-anupama-paliwal-my-ginger-garlic-kitchen-4.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190312-2014-08-12-honeyed-honey-melon-raita-recipe.md","Honeyed Honey Melon Raita is a sweet yogurt condiment. This is a raita made with diverse ingredients, which is prepared with honey-melon, sweetened with honey."
"http://localhost:1313/chocolate-coconut-delights-video-recipe/","Chocolate Coconut Delights easyrecipe","Anupama Paliwal","2018-11-04 13:17:12","/wp-content/uploads/2015/11/recipes-Chocolate-coconut-delight-anupama-paliwal-my-ginger-garlic-kitchen-4-FI1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181104-2015-11-04-chocolate-coconut-delights-video-recipe.md","Chocolate Coconut Delights are a super easy, simple, and quick chocolate dessert. In this particular recipe Mawa/khoya is cooked with desiccated coconut, cocoa powder shaped into discs."
"http://localhost:1313/chocolate-chip-cookies-salted-peanuts-caramel-ice-cream-sundae/","Chocolate Chip Cookies Salted Peanuts Caramel Ice-cream Sundae","Anupama Paliwal","2018-06-29 09:55:55","/wp-content/uploads/2015/06/recipe-caramel-chocolate-chip-cookies-salted-peanuts-ice-cream-sundae-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180629-2015-06-29-chocolate-chip-cookies-salted-peanuts-caramel-ice-cream-sundae.md","Chocolate Chip Cookies Salted Peanuts Caramel Ice-cream Sundae. This easy to make Sundae is a love affair between chocolate chip cookies and caramel ice-cream."
"http://localhost:1313/pull-apart-garlic-parsley-bread-with-video/","Pull Apart Garlic Parsley Bread [With Video]","Anupama Paliwal","2018-11-27 08:54:05","/wp-content/uploads/2015/11/recipes-Pull-Apart-Garlic-Parsley-Bread-anupama-paliwal-my-ginger-garlic-kitchen-FI2.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181127-2015-11-27-pull-apart-garlic-parsley-bread-with-video.md","Try this Pull Apart Garlic Parsley Bread that is stuffed with fresh mozzarella, minced garlic + parsley, butter, olive oil, salt and pepper."
"http://localhost:1313/banana-nutella-stuffed-cardamom-maple-toast-video/","Banana Nutella Stuffed Cardamom Maple Toast Recipe","Anupama Paliwal","2019-03-28 13:23:11","/wp-content/uploads/2016/03/recipes-Banana-Nutella-Stuffed-Cinnamon-Maple-Toast-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190328-2016-03-28-banana-nutella-stuffed-cardamom-maple-toast-video.md","A rich and decadent Cardamom Maple Toasts stuffed with a sweet combo of Banana + Nutella filling, dusted with icing sugar, drizzled with extra chocolate sauce, topped with whipped cream and sprinkled with crushed almonds and marshmallows."
"http://localhost:1313/chocolate-almond-milk-with-frothy-coffee-video-recipe/","Chocolate Almond Milk with Frothy Coffee | Video Recipe","Anupama Paliwal","2018-06-16 15:06:49","/wp-content/uploads/2016/06/recipes-Chocolate-Almond-Milk-With-Frothy-Coffee-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180616-2016-06-16-chocolate-almond-milk-with-frothy-coffee-video-recipe.md","Chocolate Almond Milk with Frothy Coffee - dairy-free, gluten-free, and vegan. A silky, creamy drink which is packed with a good dose of chocolate flavor. This drink is a chocolate lover's delight, and a coffee lover's life."
"http://localhost:1313/blueberry-kiwi-cooler-recipestory/","Blueberry Kiwi Cooler (Recipe + Story)","Anupama Paliwal","2018-07-20 09:16:10","/wp-content/uploads/2015/07/recipe-blubeberry-kiwi-cooler-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180720-2015-07-20-blueberry-kiwi-cooler-recipestory.md","Blueberry Kiwi Cooler is very refreshing, tangy and sweet drink. Basically, a tall glass is just perfect to sip and relax on any evening. This vibrant and gorgeous blue mocktail has enough to entice you to enjoy this drink. An awesome delight to quench your thirst! This mighty drink would be ready to serve in less than 5 minutes."
"http://localhost:1313/rajasthani-mirchi-vada-video-recipe/","Rajasthani Mirchi Vada | Video Recipe","Anupama Paliwal","2018-08-15 12:22:52","/wp-content/uploads/2016/08/recipes-Rajasthani-Mirchi-Vada-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180815-2016-08-15-rajasthani-mirchi-vada-video-recipe.md","Rajasthani Mirchi Vada is a very famous street food of Rajasthan, which was originated from the city of Jodhpur. Thus, they are also known as Jodhpuri Mirchi Vada. They are chili peppers stuffed with spicy potato filling and then dipped in gram flour batter and deep-fried. Their hot flavors and extremely piquant taste is simply out of this world."
"http://localhost:1313/no-bake-peach-gingerbread-cheesecake-parfait/","No-Bake Peach Gingerbread Cheesecake Parfait","Anupama Paliwal","2018-10-21 09:53:37","/wp-content/uploads/2015/10/recipes-No-Bake-Peach-Gingerbread-Cheesecake-Parfait-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181021-2015-10-21-no-bake-peach-gingerbread-cheesecake-parfait.md","This No-bake Peach Gingerbread Cheesecake Parfait is ridiculously easy. Sweet + tangy cream cheese filling. It also has a distinct gingerbread layer."
"http://localhost:1313/veggie-pizza-pie-video-recipe/","Veggie Pizza Pie | Video Recipe","Anupama Paliwal","2018-09-20 08:34:01","/wp-content/uploads/2016/09/recipes-Veggie-Pizza-Pie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180920-2017-09-20-veggie-pizza-pie-video-recipe.md","This veggie pizza pie is a great twist on a regular pizza. This combines our cravings of pie with our unquestionable obsession with pizza! Pizza + Pie = the most desired and awesome combination ever. This veggie pizza pie is a perfectly crispy, flavorful, and mouthwatering pizza that you can’t get enough of."
"http://localhost:1313/fruity-veggie-boondi-raita-fried-gram-flour-puffs-and-fruits-veggies-dip/","Fruity-Veggie Boondi Raita – Fried Gram Flour Puffs and Fruits-Veggies Dip","Anupama Paliwal","2018-04-29 13:15:54","/wp-content/uploads/2015/04/recipe-fruity-veggie-boondi-raita-gram-flour-puffs-fruity-dip-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180429-2015-04-29-fruity-veggie-boondi-raita-fried-gram-flour-puffs-and-fruits-veggies-dip.md","Fruity-Veggie Boondi Raita is a cool tasty condiment which goes well with spicy curries. A perfect pairing for spicy food."
"http://localhost:1313/seasoned-sweet-potato-vada-grilled-pita-burger-vegetarian-recipe/","Seasoned Sweet Potato Vada Grilled Pita Burger","Anupama Paliwal","2019-02-03 15:50:47","/wp-content/uploads/2014/07/recipe-sweet-potato-vada-pita-burger-anupama-paliwal-my-ginger-garlic-kitchen-5.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190203-2014-07-31-seasoned-sweet-potato-vada-grilled-pita-burger-vegetarian-recipe.md","Seasoned Sweet Potato Vada Grilled Pita Burger is super delicious burger is made with seasoned sweet potato filling, which is dipped gram flour batter, and pan fried."
"http://localhost:1313/bhindi-tofu-masala-okra-tofu-stir-fry/","Bhindi Aloo Tofu Masala Recipe | Okra Potato Tofu Stir Fry","Anupama Paliwal","2019-03-02 12:44:08","/wp-content/uploads/2014/11/recipe-bhindi-tofu-masala-anupama-paliwal-my-ginger-garlic-kitchen-7.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190302-2018-03-02-bhindi-tofu-masala-okra-tofu-stir-fry.md","Learn to make Bhindi Aloo Tofu Masala Recipe | Okra Potato Tofu Stir Fry with step-by-step photos. Bhindi Tofu Masala aka okra tofu stir-fry is a vegan and gluten-free spicy side dish which is best served with rice and bread."
"http://localhost:1313/green-tea-watermelon-detox-smoothie/","Green Tea Watermelon Detox Smoothie Recipe","Anupama Paliwal","2019-04-20 08:22:50","/wp-content/uploads/2015/07/recipe-green-tea-watermelon-detox-smoothie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190420-2018-04-20-green-tea-watermelon-detox-smoothie.md","Green Tea Watermelon Detox Smoothie Recipe — For this smoothie, I used a combo of green tea, watermelon, lemon, and honey. This smoothie is beyond YUM. This smoothie is dairy-free, gluten-free, and sugar-free too if you skip honey! Add maple syrup to make it VEGAN. This mighty super vibrant red smoothie tastes AWESOME."
"http://localhost:1313/dal-chawal-paratha-rice-lentils-flatbread/","Dal Chawal Paratha Recipe – Rice Lentils Flatbread | How To Make Leftover Dal Chawal Paratha","Anupama Paliwal","2019-02-05 14:16:34","/wp-content/uploads/2015/01/recipe-dal-chawal-paratha-anupama-paliwal-my-ginger-garlic-kitchen-3.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190207-2018-03-17-dal-chawal-paratha-rice-lentils-flatbread.md","Learn to make Dal Chawal Paratha Recipe | Rice Lentils Flatbread | How To Make Leftover Dal Chawal Paratha recipe with step-by-step photos. Dal Chawal paratha is an aromatic Rice and Lentils flatbread made using leftovers. Right amonut of spices add a nice flavor to this breakfast dish"
"http://localhost:1313/mushroom-pepper-pilaf-with-grilled-veggies-honey-mustard-yogurt-and-chili-peanuts/","Mushroom Pepper Pilaf With Grilled Veggies, Honey Mustard Yogurt And Chili Peanuts","Anupama Paliwal","2018-06-15 07:59:18","/wp-content/uploads/2015/06/recipe-mushroom-pepper-pilaf-with-grilled-veggies-and-honey-mustard-yogurt-and-chili-panuts-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180615-2015-06-15-mushroom-pepper-pilaf-with-grilled-veggies-honey-mustard-yogurt-and-chili-peanuts.md","Mushroom Pepper Pilaf With Grilled Veggies, Honey Mustard Yogurt and Chili Peanuts. I am totally in love with the combo of pilaf and honey mustard yogurt. It’s super hearty. And all the grilled veggies and chilli peanuts simply helped to balance out this meal and made it even more flavorful."
"http://localhost:1313/jaipuri-mishri-mawa-with-chocolate-and-vanilla-cream-with-video/","Jaipuri Mishri Mawa Recipe with Chocolate and Vanilla Cream","Anupama Paliwal","2018-11-02 12:31:28","/wp-content/uploads/2015/11/recipes-Jaipuri-Mishri-Mawa-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181102-2015-11-02-jaipuri-mishri-mawa-with-chocolate-and-vanilla-cream-with-video.md","Jaipuri Mawa Mishri or Mishri Mawa is a traditional Rajasthani dessert made with solidified milk (mawa) and Mishri (crystal sugar)."
"http://localhost:1313/pineapple-blueberry-raspberry-breakfast-layered-smoothie/","Pineapple Blueberry Raspberry Breakfast Layered Smoothie","Anupama Paliwal","2018-06-22 07:13:31","/wp-content/uploads/2015/06/recipe-pineapple-blueberry-raspeberry-breakfast-smoothie-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180622-2015-06-22-pineapple-blueberry-raspberry-breakfast-layered-smoothie.md","This Pineapple Blueberry Raspberry Breakfast Layered Smoothie is a perfect way to give yourself and your guests a new smoothie experience."
"http://localhost:1313/carrot-zucchini-pilaf/","Carrot Zucchini Pilaf","Anupama Paliwal","2019-02-18 13:26:24","/wp-content/uploads/2015/02/recipe-carrot-zuchinni-pilaf-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190218-2015-02-18-carrot-zucchini-pilaf.md","A few mouthful of this flavorsome carrot zucchini pilaf with natural plain yogurt, that is all you need to make a complete, comfy and cozy meal."
"http://localhost:1313/banana-raspberry-coconut-smoothie-with-tiramisu-ice-cream/","Banana Raspberry Coconut Smoothie with Tiramisu Ice Cream","Anupama Paliwal","2018-05-11 15:22:21","/wp-content/uploads/2015/05/recipe-banana-raspberry-coconut-smoothie-with-tiramisu-chocolate-anupama-paliwal-my-ginger-garlic-kitchen-FI1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180511-2015-05-11-banana-raspberry-coconut-smoothie-with-tiramisu-ice-cream.md","Banana Raspberry Coconut Smoothie with Tiramisu Ice Cream is an AWESOME smoothie, so full of healthy antioxidants. Also it has a beautiful color. A dollop of ice-cream with some nuts and raspberry jam on top. That's it."
"http://localhost:1313/mint-chana-grilled-tofu/","Mint Chana With Grilled Tofu (Vegetarian-Recipe)","Anupama Paliwal","2019-03-27 13:47:39","/wp-content/uploads/2014/11/recipe-mint-chana-with-grilled-tofu-anupama-paliwal-my-ginger-garlic-kitchen.jpg-6.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190313-2014-11-13-mint-chana-grilled-tofu.md","Mint Chana With Grilled Tofu is an exotic vegetarian, vegan and gluten-free chickpea (chola) curry. This healthy and hearty is well served with chapati, or rice."
"http://localhost:1313/black-eyed-bean-zucchini-peach-curry/","Black Eyed Bean Zucchini Peach Curry","Anupama Paliwal","2018-09-11 06:01:33","/wp-content/uploads/2015/09/recipe-Black-Eyed-Bean-Zucchini-Peach-Curry-anupama-paliwal-my-ginger-garlic-kitchen-FI1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180911-2015-09-11-black-eyed-bean-zucchini-peach-curry.md","Black Eyed Bean Zucchini Peach Curry. Serve this curry with hot steamed rice, and you will be pleased to have a full vegan and gluten-free meal."
"http://localhost:1313/sweet-potato-pumpkin-kebabs-with-video/","Sweet Potato Pumpkin Kebabs | Video Recipe","Anupama Paliwal","2018-12-05 15:02:04","/wp-content/uploads/2015/10/recipes-Sweet-Potato-Pumpkin-kebabs-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181205-2016-12-05-sweet-potato-pumpkin-kebabs-with-video.md","Sweet Potato Pumpkin Kebabs. They are crunchy on the outside, soft, cheesy and nutty in the middle, sweet from the sweet potatoes, pumpkin, spiced from spices."
"http://localhost:1313/mini-berry-pavlova-valentines-day/","Mini Berry Pavlova for Valentine's Day","Anupama Paliwal","2019-02-09 11:21:33","/wp-content/uploads/2015/02/recipe-mini-beryy-pavlova-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190209-2015-02-09-mini-berry-pavlova-valentines-day.md","Mini Berry Pavlovas are meringue-like cookies topped with berries sauce whipped cream, and fresh strawberries. It has egg whites, sugar, corn flour, and of course, berry sauce. It is more egg-ish."
"http://localhost:1313/rajasthani-khoba-roti-video/","Rajasthani Khoba Roti Recipe","Anupama Paliwal","2019-02-19 17:25:45","/wp-content/uploads/2016/02/recipesRajasthani-Khoba-Roti-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190219-2016-02-19-rajasthani-khoba-roti-video.md","Rajasthani Khoba roti is a thick flatbread made with coarse whole wheat flour. Khoba roti may appear a bit complicated dish, but it is super simple to make. This version I am sharing today is 100% authentic, except that I added a few more ingredients to give it a slight twist."
"http://localhost:1313/couscous-with-sauteed-mushrooms-kidney-beans-video/","Couscous with Sauteed Mushrooms Kidney Beans | Video","Anupama Paliwal","2018-05-16 13:58:50","/wp-content/uploads/2016/05/recipes-Couscous-With-Sauteed-Mushroom-Kidney-Beans-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180516-2016-05-16-couscous-with-sauteed-mushrooms-kidney-beans-video.md","Couscous with Sauteed Mushrooms Kidney Beans. The flavors of the garlic, chili flakes, the soy sauce, vinegar, sweet maple syrup and sriracha sauce, just kind of make the mushroom and kidney beans shine. And when paired with couscous, it makes a perfect weeknight VEGAN dinner bowl."
"http://localhost:1313/baked-tart-chickpea-curry-tamarind-chutney/","Baked Tart with Chickpea Curry and Tamarind Chutney","Anupama Paliwal","2019-02-02 16:24:54","/wp-content/uploads/2015/02/recipe-baked-tart-with-chickpeas-curry-and-tamarind-chuntey-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190202-2015-02-02-baked-tart-chickpea-curry-tamarind-chutney.md","Baked Tart with Chickpea Curry and Tamarind Chutney is warm, buttery, crisp, filled with chickpea curry, and comes with the sweet-spicy-fragrant flavors."
"http://localhost:1313/potato-stuffed-bread-roll-video-recipe/","Potato Stuffed Bread Roll | Video Recipe","Anupama Paliwal","2018-09-07 06:59:06","/wp-content/uploads/2016/09/recipes-Potato-Stuffed-Bread-Rolls-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180907-2016-09-07-potato-stuffed-bread-roll-video-recipe.md","Potato Stuffed Bread Rolls are quick, easy and flavor-bursting snacks. Crispy from the outside, and soft and spicy from the inside. Bread with spicy potato filling makes it a mouthwatering VEGAN snack and goes perfectly well with your favorite tea or coffee."
"http://localhost:1313/almond-rose-rabri-dash-saffron/","Almond Rose Rabri","Anupama Paliwal","2018-11-07 12:08:07","/wp-content/uploads/2014/11/recipe-almond-rose-rabri-with-a-dash-of-saffron-anupama-paliwal-my-ginger-garlic-kitchen.jpg-9.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181107-2015-11-07-almond-rose-rabri-dash-saffron.md","Almond Rose Rabri With a dash of Saffron is a perfect dessert for any day, or when you have cravings for sweet. You can make this for festivals, as weekend family dessert. Eat it warm or at room temperature, or even chilled. But warm is always so good during winters."
"http://localhost:1313/pumpkin-rind-stir-fry-kaddu-ke-chilke-is-sabji-video-recipe/","Pumpkin Rind Stir-Fry | Kaddu Ke Chilke is Sabji","Anupama Paliwal","2018-11-13 11:37:31","/wp-content/uploads/2015/11/recipes-Pumpkin-Rind-Stir-Fry-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181113-2015-11-13-pumpkin-rind-stir-fry-kaddu-ke-chilke-is-sabji-video-recipe.md","Pumpkin Rind Stir-Fry | Kaddu Ke Chilke is Sabji. This is an easy and healthy stir-fry, which is gluten-free, vegan too. This is best served with flatbreads."
"http://localhost:1313/grilled-cheese-spiced-potato-whole-grain-sandwich-with-cheese-dip/","Grilled Cheese Spiced Potato Whole Grain Sandwich with Cheese Dip","Anupama Paliwal","2018-08-24 10:11:44","/wp-content/uploads/2015/08/recipe-spiced-potato-cheese-sandwich-with-Cheese-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180824-2015-08-24-grilled-cheese-spiced-potato-whole-grain-sandwich-with-cheese-dip.md","Spiced potato sandwiches are one of the most common and delicious Indian sandwiches. They are so quick and easy.  Spiced potato sandwiches aka aloo masala sandwiches are stuffed with spicy potato filling. These sandwiches are indeed very amazing, with so much flavor. Apply some butter on both pieces of bread slices. And then the potato filling, and a slice of cheese and lettuce and top with another bread."
"http://localhost:1313/italian-cream-soda/","Italian Cream Soda","Anupama Paliwal","2018-05-13 19:19:05","/wp-content/uploads/2015/05/recipe-italian-sream-soda-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180513-2015-05-13-italian-cream-soda.md","An Italian soda is nothing more than ice, syrup and club soda, and can be topped off with a little cream to make it all even better."
"http://localhost:1313/bombay-veg-sandwich-video-recipe/","Bombay Veg Sandwich | How to Make Bombay Vegetable Sandwich | Video Recipe","Anupama Paliwal","2019-03-02 13:32:39","/wp-content/uploads/2017/03/recipes-Bombay-Sandwich-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190302-2017-03-02-bombay-veg-sandwich-video-recipe.md","Bombay Veg Sandwich is a super quick, easy and healthy sandwich which can be eaten as a snack/brunch. You can even carry it as a picnic or lunch."
"http://localhost:1313/chocolate-cream-cheese-cupcakes-topped-with-fresh-blueberries/","Chocolate Cream Cheese Cupcakes Topped with Fresh Blueberries","Anupama Paliwal","2018-09-23 16:27:22","/wp-content/uploads/2015/09/recipe-chocolate-cream-cheese-muffins-with-blueberries-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180923-2015-09-23-chocolate-cream-cheese-cupcakes-topped-with-fresh-blueberries.md","Chocolate Cream Cheese Cupcakes Topped with Fresh Blueberries. These are delish! I added some extra frosting because I personally like my baked goodies with some extra sweetness. So a whip cream frosting it was, and finally I topped them with toasted marshmallow and sugar-coated fresh blueberries."
"http://localhost:1313/achaari-dahi-bhindi-with-duppad-roti-pad-wali-roti-video-recipe/","Achaari Dahi Bhindi With Duppad Roti | Pad Wali Roti | Video Recipe","Anupama Paliwal","2018-11-24 19:05:28","/wp-content/uploads/2016/11/recipes-Achaari-Dahi-Bhindi-With-Duppad-Roti-Pad-Wali-Roti-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20181124-2016-11-24-achaari-dahi-bhindi-with-duppad-roti-pad-wali-roti-video-recipe.md","Duppad ( दुप्पड़ ) is a layered Indian Flatbread which gets separated into two layers after cooking. Achaari Dahi Bhindi ( अचारी दही भिन्डी ) is a dry vegetarian side dish, which goes perfectly for serving over steamed rice or with a side of naan or any other flatbread."
"http://localhost:1313/small-batch-of-fudgy-carrot-brownies/","Small Batch Of Fudgy Carrot Brownies Recipe","Anupama Paliwal","2019-04-13 15:56:20","/wp-content/uploads/2015/06/recipe-carrot-brownies-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20190413-2018-04-13-small-batch-of-fudgy-carrot-brownies.md","Learn how to make Small Batch Of Fudgy Carrot Brownies Recipe recipe with step-by-step photo instructions. Imagine the taste of a chilled fudgy brownie topped with some vanilla custard, a dollop of vanilla ice-cream and a drizzle of caramel sauce. Uummm! Doesn’t that sound sinfully delicious?"
"http://localhost:1313/baked-samosa-with-chocolate-tamarind-chutney/","How To Make Baked Samosa with Chocolate Tamarind Chutney | Fish Shaped Samosa","Anupama Paliwal","2018-07-31 13:44:13","/wp-content/uploads/2015/09/recipe-Baked-Samosa-With-Chocolate-Tamarind-Chuntey-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180731-2017-07-31-baked-samosa-with-chocolate-tamarind-chutney.md","Baked Samosa with Chocolate Tamarind Chutney. Samosa is stuffed and deep fried snack. It is made from triangular pastry shell with vegetable stuffing."
"http://localhost:1313/garlicky-spinach-mango-tomato-pizza-with-hot-pepper-sauce-and-flakes/","Garlicky Spinach Mango Tomato Pizza with Hot Pepper Sauce and Flakes","Anupama Paliwal","2018-08-26 06:50:59","/wp-content/uploads/2015/08/recipe-Garlicky-Spinach-Mango-Tomato-Pizza-with-Hot-Pepper-Sauce-and-Flakes-anupama-paliwal-my-ginger-garlic-kitchen-FI.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180826-2015-08-26-garlicky-spinach-mango-tomato-pizza-with-hot-pepper-sauce-and-flakes.md","Garlicky Spinach Mango Tomato Pizza with Hot Pepper Sauce and Flakes. A nice crust, melted cheese and garlicky spinach, mango and tomatoes. A drizzle of hot pepper sauce, and a sprinkle of pepper flakes, Seriously, yummm! And do you guys see these pretty tomatoes? This is certainly a healthy food. A healthy food with so many distinct and exciting flavors. So good."
"http://localhost:1313/indian-chapati-with-peppery-garlicky-avocado-spread-with-veggies/","Indian Chapati With Peppery Garlicky Avocado Spread And Veggies","Anupama Paliwal","2018-04-09 16:06:25","/wp-content/uploads/2015/04/recipe-Indian-chapati-with-peppery-garlicky-avacado-Spread-anupama-paliwal-my-ginger-garlic-kitchen-FI1.jpg","/Users/anu/GitHub/2019-HUGO-MGGK-WEBSITE-OFFICIAL/content/blog/_DONE_2_easyrecipe/20180409-2015-04-09-indian-chapati-with-peppery-garlicky-avocado-spread-with-veggies.md","Indian Chapati With Peppery Garlicky Avocado Spread With Veggies is a delightful meal in itself. This is more delicious when topped with loads and loads of basil leaves. Whenever you are in a hurry, this Indian Chapati With Peppery Garlicky Avocado Spread would come to your rescue."
